A	id	title	url	lang	sourcelang	createdat	publishedat	rssfeedid	source	referenceid	referencekey	keywordlist	locationlist	publicationdate	label
22947.0	"E3LZPDDBY2"	"Outbreak of ASF in Thailand, a worrying concern in Cambodia"	"https://www.khmertimeskh.com/501004400/outbreak-of-asf-in-thailand-a-worrying-concern-in-cambodia/"	"EN"	""	"2022-03-08 03:57:00"	"2022-01-10 17:18:04+00:00"	"d4a8d92570"	"www.khmertimeskh.com"					1.641835084E9	"relevant"
22948.0	"NXF92NQS4U"	"Swine fever in MV: New protective fences on motorways and railway tracks"	"https://www.svz.de/regionales/mecklenburg-vorpommern/Schweinepest-Neue-Schutzzaeune-an-Autobahnen-und-Schienen-in-MV-id34701297.html"	"EN"	"DE"	"2022-03-08 03:59:30"	"2021-12-15 07:00:00+00:00"	"652276000976"	"www.svz.de"					1.6395516E9	"relevant"
22949.0	"OCGO0N2LR0"	"Bird flu confirmed in chicken flock in Stoddard County"	"https://www.semissourian.com/story/2937783.html"	"EN"	""	"2022-03-08 04:51:07"	"2022-03-07 05:02:11+00:00"	"411af49341"	"www.semissourian.com"					1.646629331E9	"relevant"
22950.0	"DLQSTXX6V6"	"Bird flu case found in goose in Lincoln"	"https://journalstar.com/agriculture/bird-flu-case-found-in-goose-in-lincoln/article_d1471708-acb1-5de8-a7b2-ed4cb6c438e5.html"	"EN"	""	"2022-03-08 05:13:19"	"2022-03-07 19:30:00+00:00"	"51fe179e08"	"journalstar.com"					1.6466814E9	"relevant"
22951.0	"PC1JEWIX29"	"What is bird flu and how it spreads?"	"https://www.business-standard.com/podcast/current-affairs/what-is-bird-flu-and-how-it-spreads-122030700065_1.html"	"EN"	""	"2022-03-08 05:23:17"	"2022-03-07 02:15:00+00:00"	"075a4e9c14"	"www.business-standard.com"					1.6466193E9	"relevant"
22952.0	"MOHB6256RK"	"Bird flu found in chickens outside home in Michigan"	"https://www.arkansasonline.com/news/2022/feb/26/bird-flu-found-in-chickens-outside-home-in/"	"EN"	""	"2022-03-08 05:23:17"	"2022-02-26 06:40:00+00:00"	"075a4e9c14"	"www.arkansasonline.com"					1.6458576E9	"relevant"
22953.0	"2J08VF8X6H"	"Health News Roundup: Thailand reports record 23,557 new coronavirus cases; Lethal bird flu hits Delaware poultry farm with 1.2 million birds -state and more | Health"	"https://www.devdiscourse.com/article/health/1934645-health-news-roundup-thailand-reports-record-23557-new-coronavirus-cases-lethal-bird-flu-hits-delaware-poultry-farm-with-12"	"EN"	""	"2022-03-08 05:23:17"	"2022-02-24 07:00:00+00:00"	"075a4e9c14"	"www.devdiscourse.com"					1.645686E9	"relevant"
22954.0	"LIGTAZV9QS"	"Avian influenza discovered for 1st time in Maine"	"https://bangordailynews.com/2022/02/20/news/avian-influenza-discovered-for-1st-time-in-maine/"	"EN"	""	"2022-03-08 05:23:17"	"2022-02-20 07:00:00+00:00"	"075a4e9c14"	"bangordailynews.com"					1.6453404E9	"relevant"
22955.0	"8WFBXDW533"	"Zimbabwe: 12 Cattle Destroyed Over Foot and Mouth"	"https://allafrica.com/stories/202203070202.html"	"EN"	""	"2022-03-08 05:32:25"	"2022-03-07 07:33:27+00:00"	"2ba04423a6"	"allafrica.com"					1.646638407E9	"relevant"
22956.0	"5UDFQM2D79"	"Task force set up to combat spread of lumpy skin disease"	"https://www.dawn.com/news/1678860/task-force-set-up-to-combat-spread-of-lumpy-skin-disease"	"EN"	""	"2022-03-08 05:37:52"	"2022-03-08 01:33:20+00:00"	"42b77f693f"	"www.dawn.com"					1.6467032E9	"relevant"
22957.0	"MH2B9P5GXH"	"Abolition of the housing obligation - From Tuesday, animals can leave again - Continue to observe biosecurity"	"https://celler-presse.de/2022/03/07/aufhebung-der-aufstallungspflicht-ab-dienstag-koennen-tiere-wieder-raus-biosicherheit-weiter-beachten/"	"EN"	"DE"	"2022-03-08 06:03:04"	"2022-03-07 16:12:32+00:00"	"6c44e4740cef"	"celler-presse.de"					1.646669552E9	"relevant"
22958.0	"1VSGOCH00I"	"Bremerhaven Zoo am Meer reports case of bird flu"	"https://www.butenunbinnen.de/nachrichten/gefluegelpest-zoo-am-meer-bremerhaven-100.html"	"EN"	"DE"	"2022-03-08 06:03:04"	"2022-03-07 13:21:41+00:00"	"6c44e4740cef"	"www.butenunbinnen.de"					1.646659301E9	"relevant"
22959.0	"1HEPWCXZSV"	"Gokwe farmer loses cattle in illegal movement"	"https://www.chronicle.co.zw/gokwe-farmer-loses-cattle-in-illegal-movement/"	"EN"	""	"2022-03-08 06:17:06"	"2022-03-07 21:24:40+00:00"	"15125d9a6f"	"www.chronicle.co.zw"					1.64668828E9	"relevant"
22960.0	"87VTKO63AH"	"District Reports 36 Leptospirosis Cases"	"https://timesofindia.indiatimes.com/city/kochi/district-reports-36-leptospirosis-cases/articleshow/90064270.cms"	"EN"	""	"2022-03-08 06:32:42"	"2022-03-07 21:47:00+00:00"	"c9593f6e51"	"timesofindia.indiatimes.com"					1.64668962E9	"relevant"
22961.0	"7H1EGXV35P"	"Zimbabwe launches national integrated ticks and tick-borne disease control strategy"	"https://www.zawya.com/en/economy/africa/zimbabwe-launches-national-integrated-ticks-and-tick-borne-disease-control-strategy-sufvdr9n"	"EN"	""	"2022-03-08 06:32:42"	"2022-03-07 10:45:16+00:00"	"c9593f6e51"	"www.zawya.com"					1.646649916E9	"relevant"
22962.0	"3SJM2FUU3V"	"ArtVentive Medical Group Announces 510(k) Clearance for EOS-X Endoluminal Occlusion System"	"https://www.digitaljournal.com/pr/artventive-medical-group-announces-510k-clearance-for-eos-x-endoluminal-occlusion-system"	"EN"	""	"2022-03-08 06:55:22"	"2022-03-07 13:07:19+00:00"	"cf49dae16b"	"www.digitaljournal.com"					1.646658439E9	"relevant"
22963.0	"S4ZQWWQUS7"	"Kenya declares yellow fever outbreak as 4 people die, here is what you should know"	"https://www.wionews.com/world/kenya-declares-yellow-fever-outbreak-as-4-people-die-here-is-what-you-should-know-460029"	"EN"	""	"2022-03-08 07:10:42"	"2022-03-07 16:21:30+00:00"	"5a747832c359"	"www.wionews.com"					1.64667009E9	"relevant"
22964.0	"31PX01ORSL"	"Gannets infected with bird flu at the zoo by the sea"	"https://www.faz.net/agenturmeldungen/dpa/basstoelpel-im-zoo-am-meer-mit-vogelgrippe-infiziert-17858855.html"	"EN"	"DE"	"2022-03-08 07:20:46"	"2022-03-07 14:37:49+00:00"	"bf504ff9d641"	"www.faz.net"					1.646663869E9	"relevant"
22965.0	"MGH76V95L1"	"One person dies of Rift Valley fever in Uganda"	"https://www.konhaber.com/haber-uganda_da_bir_kisi_rift_vadisi_hummasindan_hayatini_kaybetti-1690564.html"	"EN"	"TR"	"2022-03-08 07:23:07"	"2022-01-15 07:00:00+00:00"	"41116166e516"	"www.konhaber.com"					1.64223E9	"relevant"
22966.0	"T51HSYYOQR"	"What Is Japanese Encephalitis & Should I Be Worried? A 3-Min Explainer"	"https://www.pedestrian.tv/news/explainer-japanese-encephalitis/"	"EN"	""	"2022-03-08 07:33:21"	"2022-03-07 06:40:30+00:00"	"8f26df012d"	"www.pedestrian.tv"					1.64663523E9	"relevant"
22967.0	"RMVAZC9SD7"	"Briefing on the epidemic situation of the new coronavirus pneumonia in Zhejiang Province on March 8, 2022"	"https://zj.sina.com.cn/news/2022-03-08/detail-imcwipih7251802.shtml"	"EN"	"ZH-CN"	"2022-03-08 07:13:14"	"2022-03-08 01:14:00+00:00"	"09f4739a58bf"	"zj.sina.com.cn"					1.64670204E9	"relevant"
22968.0	"BCT4QR2DXS"	"Moderna Aims To Make Vaccines Against 15 Deadly Diseases-And The Next Pandemic"	"https://www.forbes.com/sites/alexknapp/2022/03/07/moderna-aims-to-make-vaccines-against-15-deadly-diseases-and-the-next-pandemic/"	"EN"	""	"2022-03-08 07:42:17"	"2022-03-07 23:29:45+00:00"	"73d2815fedda"	"www.forbes.com"					1.646695785E9	"relevant"
22969.0	"WARBOVSPXL"	"Kenya: New Bill Set to Address Food Safety Concerns for Consumers"	"https://allafrica.com/stories/202203070839.html"	"EN"	""	"2022-03-08 07:42:17"	"2022-03-07 14:57:38+00:00"	"73d2815fedda"	"allafrica.com"					1.646665058E9	"relevant"
22970.0	"W2X9PIC7X6"	"Two new confirmed cases of COVID-19 (mild) in Qiaoxi District, Shijiazhuang City"	"https://china.huanqiu.com/article/476XMLntJTc"	"EN"	"ZH-CN"	"2022-03-08 07:13:14"	"2022-03-08 00:15:33+00:00"	"09f4739a58bf"	"china.huanqiu.com"					1.646698533E9	"relevant"
22971.0	"HXPS0Y7AFU"	"Jilin Provincial Health Commission Circular on the Novel Coronavirus Pneumonia Epidemic Situation (announced on March 8, 2022) | Jilin Province | Novel Coronavirus | New Coronavirus_Sina News"	"https://news.sina.com.cn/o/2022-03-08/doc-imcwiwss4787595.shtml"	"EN"	"ZH-CN"	"2022-03-08 07:46:34"	"2022-03-07 23:55:10+00:00"	"09f4739a58bf"	"news.sina.com.cn"					1.64669731E9	"relevant"
22972.0	"LAD3HC23H1"	"The latest situation of the novel coronavirus pneumonia epidemic in Sichuan Province (released on March 8) | Sichuan_Sina Finance_Sina.com"	"https://finance.sina.com.cn/jjxw/2022-03-08/doc-imcwipih7226672.shtml"	"EN"	"ZH-CN"	"2022-03-08 07:46:34"	"2022-03-07 23:26:58+00:00"	"09f4739a58bf"	"finance.sina.com.cn"					1.646695618E9	"relevant"
22973.0	"LNLDF2ISOV"	"The coronavirus pandemic, which originated in Wuhan, has ravaged the world for three years and claimed 6 million lives"	"https://www.voachinese.com/a/death-toll-surpasses-6-million-for-pandemic-now-in-3rd-year-20220307/6473464.html"	"EN"	"ZH-CN"	"2022-03-08 07:13:14"	"2022-03-07 13:25:57+00:00"	"09f4739a58bf"	"www.voachinese.com"					1.646659557E9	"relevant"
22974.0	"DD0DUUN16R"	"Infection pressure from Poland remains high"	"https://www.agrarzeitung.de/nachrichten/politik/afrikanische-schweinepest-asp-infektionsdruck-aus-polen-weiter-hoch-100035"	"EN"	"DE"	"2022-03-08 08:10:26"	"2022-03-08 04:41:00+00:00"	"104f07b0e7"	"www.agrarzeitung.de"					1.64671446E9	"relevant"
22975.0	"6F4K8K7690"	"Deadly pig disease outbreak in Sarawak a disaster, says agriculture minister"	"https://www.themalaysianinsight.com/s/370630"	"EN"	""	"2022-03-08 18:19:42"	"2022-03-08 09:15:48+00:00"	"fe9caf1c98"	"www.themalaysianinsight.com"					1.646730948E9	"relevant"
22976.0	"1GNK7H0278"	"Outbreaks of highly pathogenic avian influenza in Britain, France and Poland Have stopped importing poultry products in Hong Kong"	"https://hk.news.yahoo.com/%25E8%258B%25B1%25E6%25B3%2595%25E5%258F%258A%25E6%25B3%25A2%25E8%2598%25AD%25E7%2588%2586%25E9%25AB%2598%25E8%2587%25B4%25E7%2597%2585%25E6%2580%25A7%25E7%25A6%25BD%25E6%25B5%2581%25E6%2584%259F-%25E6%25B8%25AF%25E5%2581%259C%25E9%2580%25B2%25E5%258F%25A3%25E7%25A6%25BD%25E9%25A1%259E%25E7%2594%25A2%25E5%2593%2581-095600548.html"	"EN"	"KO"	"2022-03-08 18:36:07"	"2022-03-08 08:56:00+00:00"	"6f2d1c133e18"	"hk.news.yahoo.com"					1.64672976E9	"relevant"
22977.0	"FICVG7T5P3"	"NBA Essentials March 2 Lone Rangers 109 vs 104 Lakers"	"https://hk.news.yahoo.com/nba%25E7%25B2%25BE%25E8%258F%25AF-3%25E6%259C%25882%25E6%2597%25A5-%25E7%258D%25A8%25E8%25A1%258C%25E4%25BF%25A0-109-vs-082639101.html"	"EN"	"KO"	"2022-03-08 18:36:07"	"2022-03-02 07:26:39+00:00"	"6f2d1c133e18"	"hk.news.yahoo.com"					1.646205999E9	"relevant"
22978.0	"4ZEYY2N6P3"	"MSU operations for 2021"	"https://neweralive.na/posts/msu-operations-for-2021"	"EN"	""	"2022-03-08 18:54:56"	"2022-03-08 08:04:25+00:00"	"e0196a995a"	"neweralive.na"					1.646726665E9	"relevant"
22979.0	"C5PFRM3LZM"	"Sindh government shuts cattle markets amid LSD epidemic"	"https://nation.com.pk/2022/03/09/sindh-government-shuts-cattle-markets-amid-lsd-epidemic/"	"EN"	""	"2022-03-09 00:02:35"	"2022-03-08 21:49:57+00:00"	"e0a6a790e1"	"nation.com.pk"					1.646776197E9	"relevant"
22980.0	"9INYNFEX4F"	"Warning on spread of 'code red' Japanese encephalitis virus through central Victoria"	"https://www.thecourier.com.au/story/7649720/warning-on-spread-of-japanese-encephalitis/"	"EN"	""	"2022-03-09 00:02:35"	"2022-03-08 16:00:00+00:00"	"e0a6a790e1"	"www.thecourier.com.au"					1.6467552E9	"relevant"
22981.0	"QFS8KJ9HK9"	"UP farmers tense as virus outbreak in cattle spreads"	"https://timesofindia.indiatimes.com/city/bareilly/up-farmers-tense-as-virus-outbreak-in-cattle-spreads/articleshow/90072055.cms"	"EN"	""	"2022-03-09 00:02:35"	"2022-03-08 06:25:00+00:00"	"e0a6a790e1"	"timesofindia.indiatimes.com"					1.6467207E9	"relevant"
22982.0	"KH4YEC3RDV"	"Argentina: Suspected case of cutaneous anthrax reported in La Pampa"	"http://outbreaknewstoday.com/argentina-suspected-case-of-cutaneous-anthrax-reported-in-la-pampa-92397/"	"EN"	""	"2022-03-09 00:40:27"	"2021-11-18 07:00:00+00:00"	"5ac9848846"	"outbreaknewstoday.com"					1.6372188E9	"relevant"
22983.0	"X0SI566QE9"	"Tick species in Germany: TBE-infected ticks active due to climate change"	"https://www.blick.ch/life/gesundheit/medizin/zecken-in-deutschland-neben-dem-holzbock-verbreiten-sich-auch-andere-zeckenarten-id17299700.html"	"EN"	"DE"	"2022-03-09 00:50:43"	"2022-03-08 12:22:03+00:00"	"97ba79fc75d9"	"www.blick.ch"					1.646742123E9	"relevant"
22984.0	"SA00TJQVHG"	"Studies reveal new mechanisms of arthritis caused by mosquito-borne viruses"	"https://news.griffith.edu.au/2022/03/09/studies-reveal-new-mechanisms-of-arthritis-caused-by-mosquito-borne-viruses/"	"EN"	""	"2022-03-09 02:18:35"	"2022-03-08 21:03:20+00:00"	"60b0d73abcf9"	"news.griffith.edu.au"					1.6467734E9	"relevant"
22985.0	"6CF1AGW376"	"Valneva Sets Precedent with Strong Phase III Chikungunya Vaccine Results"	"https://www.biospace.com/article/valneva-sets-precedent-with-strong-phase-iii-chikungunya-virus-vaccine-results-/"	"EN"	""	"2022-03-09 02:18:35"	"2022-03-08 15:44:41+00:00"	"60b0d73abcf9"	"www.biospace.com"					1.646754281E9	"relevant"
22986.0	"RKNE03PF3R"	"These tick species spread in Germany"	"https://www.t-online.de/gesundheit/gesund-leben/id_91792480/diese-zeckenarten-verbreiten-sich-in-deutschland.html"	"EN"	"DE"	"2022-03-09 02:36:38"	"2022-03-08 13:08:44+00:00"	"f9e0582a6db9"	"www.t-online.de"					1.646744924E9	"relevant"
22987.0	"BN4C4JSE4V"	"Roanoke City medical leaders working to mitigate Hepatitis A outbreak"	"https://www.wdbj7.com/2022/03/08/roanoke-city-medical-leaders-working-mitigate-hepatitis-outbreak/"	"EN"	""	"2022-03-09 02:38:42"	"2022-03-08 03:18:00+00:00"	"f15905267c94"	"www.wdbj7.com"					1.64670948E9	"relevant"
22988.0	"XT5VNOWIY2"	"Thousands of cranes die from bird flu in northern Israel"	"https://www.teleamazonas.com/mueren-miles-de-grullas-por-gripe-aviar-en-norte-de-israel/"	"EN"	"ES"	"2022-03-09 03:31:44"	"2021-12-27 07:00:00+00:00"	"bae96f045bc5"	"www.teleamazonas.com"					1.6405884E9	"relevant"
22989.0	"0JL4NEYM18"	"Over 20,000 cattle affected by lumpy skin disease in Sindh"	"https://www.dawn.com/news/1678988/over-20000-cattle-affected-by-lumpy-skin-disease-in-sindh"	"EN"	""	"2022-03-09 03:34:11"	"2022-03-09 01:04:34+00:00"	"9022272ef7"	"www.dawn.com"					1.646787874E9	"relevant"
22990.0	"63592W4YRJ"	"Social Taxi\" in vallo di Diano: the initiative is a success"	"https://www.infocilento.it/2022/03/08/taxi-sociale-nel-vallo-di-diano-un-successo-liniziativa/"	"EN"	"IT"	"2022-03-09 03:53:01"	"2022-03-08 11:31:29+00:00"	"f6bd8c98cc"	"www.infocilento.it"					1.646739089E9	"relevant"
22991.0	"4UJGEX4ZPH"	"Swine fever, the Ligurian councilor Piana: \"Towards derogations from the prohibitions for outdoor activities"	"https://www.ilsecoloxix.it/liguria/2022/03/08/news/peste-suina-l-assessore-ligure-piana-verso-deroghe-ai-divieti-per-le-attivita-all-aperto-1.41284501"	"EN"	"IT"	"2022-03-09 03:53:01"	"2022-03-08 11:25:35+00:00"	"f6bd8c98cc"	"www.ilsecoloxix.it"					1.646738735E9	"relevant"
22992.0	"TFFJ82KC30"	"Swine fever, yesterday meeting of the mayors of Valdiano to evaluate possible actions"	"https://www.unotvweb.it/peste-suina-ieri-incontro-dei-sindaci-valdianesi-per-valutare-eventuali-azioni/"	"EN"	"IT"	"2022-03-09 03:53:01"	"2022-03-08 11:02:37+00:00"	"f6bd8c98cc"	"www.unotvweb.it"					1.646737357E9	"relevant"
22993.0	"FDZAQV7W01"	"Ravetti and Canalis (PD): \"Clarifying actions to stem African swine fever"	"https://radiogold.it/politica/305810-peste-suina-piemonte-maxi-recinzione-ravetti-canalis-pd/"	"EN"	"IT"	"2022-03-09 03:53:01"	"2022-03-08 10:49:26+00:00"	"f6bd8c98cc"	"radiogold.it"					1.646736566E9	"relevant"
22994.0	"6O5GKX11US"	"the point on african swine fever risk"	"https://vocedistrada.it/video/webtv-2/c-m-vallo-di-diano-il-punto-su-rischio-peste-suina-africana/"	"EN"	"IT"	"2022-03-09 03:53:01"	"2022-03-08 10:37:00+00:00"	"f6bd8c98cc"	"vocedistrada.it"					1.64673582E9	"relevant"
22995.0	"DBZHWHUEH4"	"Piedmont, new case of swine fever in Alexandria"	"http://www.askanews.it/cronaca/2022/03/07/piemonte-nuovo-caso-di-peste-suina-nellalessandrino-pn_20220307_00248"	"EN"	"IT"	"2022-03-09 03:53:01"	"2022-03-07 16:26:48+00:00"	"f6bd8c98cc"	"www.askanews.it"					1.646670408E9	"relevant"
22996.0	"JCOOZTLKWT"	"AFRICAN SWINE FEVER, LICATA: \"IT DOES NOT AFFECT HUMANS, BUT IT IS A SERIOUS DISEASE"	"https://www.tvqui.it/peste-suina-africana-licata-non-colpisce-luomo-ma-e-malattia-seria/"	"EN"	"IT"	"2022-03-09 03:53:01"	"2022-03-05 11:45:00+00:00"	"f6bd8c98cc"	"www.tvqui.it"					1.6464807E9	"relevant"
22997.0	"7M7YSWRMMF"	"First Polio Case in Israel in Three Decades as Unvaccinated 4-Year-Old Child Tests Positive"	"https://www.thedailybeast.com/first-polio-case-in-israel-in-three-decades-as-unvaccinated-4-year-old-child-tests-positive"	"EN"	""	"2022-03-09 04:05:44"	"2022-03-07 01:29:38+00:00"	"fcab9a346e"	"www.thedailybeast.com"					1.646616578E9	"relevant"
22998.0	"OMDC1ISCWR"	"District of Freising: Bird flu detected in Zollinger Uhu"	"https://www.sueddeutsche.de/muenchen/freising/freising-zolling-vogelgrippe-gefluegelpest-uhu-1.5543449"	"EN"	"DE"	"2022-03-09 04:07:51"	"2022-03-08 20:21:00+00:00"	"e268934f0d64"	"www.sueddeutsche.de"					1.64677086E9	"relevant"
22999.0	"T996IOEG9T"	"Bird flu forces Frankfurt chickens into house arrest"	"https://www.fnp.de/frankfurt/vogelgrippe-zwingt-frankfurter-huehner-in-hausarrest-91396686.html"	"EN"	"DE"	"2022-03-09 04:07:51"	"2022-03-08 14:39:22+00:00"	"e268934f0d64"	"www.fnp.de"					1.646750362E9	"relevant"
23000.0	"W8H7ROLK1C"	"Millions for the control of avian influenza"	"https://www.dgs-magazin.de/Aktuelles/News/article-7104896-4627/millionen-zur-bekaempfung-der-gefluegelpest-.html"	"EN"	"DE"	"2022-03-09 04:07:51"	"2022-03-07 10:30:00+00:00"	"e268934f0d64"	"www.dgs-magazin.de"					1.646649E9	"relevant"
23001.0	"7UQ25K2W59"	"Cameroon imports pigs to rebuild livestock"	"https://www.businessincameroon.com/public-management/0803-12398-cameroon-imports-pigs-to-rebuild-livestock"	"EN"	""	"2022-03-09 04:49:52"	"2022-03-08 15:41:15+00:00"	"3c4acf1de1"	"www.businessincameroon.com"					1.646754075E9	"relevant"
23002.0	"HEOX93XYEC"	"Pigs from Pasir Putih farm safe from African Swine Fever, assures Sarawak minister"	"https://www.malaymail.com/news/malaysia/2022/03/08/pigs-from-pasir-putih-farm-safe-from-african-swine-fever-assures-sarawak-mi/2046290"	"EN"	""	"2022-03-09 04:49:52"	"2022-03-08 14:35:53+00:00"	"3c4acf1de1"	"www.malaymail.com"					1.646750153E9	"relevant"
23003.0	"9OUFRCM3D6"	"The Norwegian Food Safety Authority lifts most restrictions"	"https://www.jbl.no/mattilsynet-opphever-de-fleste-restriksjoner/s/5-103-711027"	"EN"	"NO"	"2022-03-09 05:01:47"	"2021-12-24 07:00:00+00:00"	"e299e7453e1f"	"www.jbl.no"					1.6403292E9	"relevant"
23004.0	"24EVGOVZQA"	"Genome sequencer to improve tracking of HIV transmission"	"https://www.jamaicaobserver.com/latestnews/Genome_sequencer_to_improve_tracking_of_HIV_transmission?profile%3D1228"	"EN"	""	"2022-03-09 05:03:56"	"2022-03-07 23:38:43+00:00"	"85bf25689567"	"www.jamaicaobserver.com"					1.646696323E9	"relevant"
23005.0	"XX3IUZYRMC"	"Mosquito bites warning as virus contracted in Victoria for first time"	"https://www.9news.com.au/national/japanese-encephalitis-victorian-man-dies-from-mosquito-borne-virus/886a9548-b387-4c0b-bd76-ca94e45f1dbd"	"EN"	""	"2022-03-09 05:42:42"	"2022-03-09 00:41:22+00:00"	"7b34ef8790"	"www.9news.com.au"					1.646786482E9	"relevant"
23006.0	"4QX434QDCA"	"'Mummified' piglets sparked virus alert"	"https://www.begadistrictnews.com.au/story/7651045/jev-vaccine-rolled-out-in-high-risk-areas/?cs%3D12"	"EN"	""	"2022-03-09 05:42:42"	"2022-03-08 22:40:30+00:00"	"7b34ef8790"	"www.begadistrictnews.com.au"					1.64677923E9	"relevant"
23007.0	"T1UPO57NW6"	"‘They’re cooking them alive’: calls to ban ‘cruel’ killing methods on US farms"	"https://www.theguardian.com/environment/2022/mar/08/theyre-cooking-them-alive-calls-to-ban-cruel-killing-methods-on-us-farms"	"EN"	""	"2022-03-09 05:42:42"	"2022-03-08 10:03:00+00:00"	"7b34ef8790"	"www.theguardian.com"					1.64673378E9	"relevant"
23008.0	"XR5FJTO9L3"	"The Malaysian Insight"	"https://www.themalaysianinsight.com/chinese/s/370631"	"EN"	"ZH-CN"	"2022-03-09 05:57:37"	"2022-03-09 01:30:00+00:00"	"694f097b0d"	"www.themalaysianinsight.com"					1.6467894E9	"relevant"
23009.0	"OVY0G4DFWF"	"Why US Farms Are Being Accused Of Animal Cruelty For Response To Bird Flu Outbreak"	"https://www.tastingtable.com/792330/why-us-farms-are-being-accused-of-animal-cruelty-for-response-to-bird-flu-outbreak/"	"EN"	""	"2022-03-09 06:01:05"	"2022-03-08 19:44:00+00:00"	"075a4e9c14"	"www.tastingtable.com"					1.64676864E9	"relevant"
23010.0	"B14C19WYME"	"Elanco, Zoetis extend losses amid rising bird flu cases"	"https://seekingalpha.com/news/3810713-elanco-zoetis-extend-losses-amid-rising-bird-flu-cases"	"EN"	""	"2022-03-09 06:01:05"	"2022-03-08 16:11:00+00:00"	"075a4e9c14"	"seekingalpha.com"					1.64675586E9	"relevant"
