date,state,facility_type,drug_name,therapeutic_class,units_sold,unit_price_usd,revenue_usd,stockout_flag,injected_event_tags
2025-03-14,Arkansas,local government clinic,Cetirizine 10 mg tablet,allergy,8,0.12,0.96,0,friday_short_day|spring_allergy
2025-03-14,Arkansas,local government clinic,Amoxicillin 500 mg capsule,antibiotic,7,0.17,1.19,0,friday_short_day|dated_supply_outbreak_response|flu_2024_25
2025-03-14,Arkansas,local government clinic,Amoxicillin-clavulanate 875/125 mg tablet,antibiotic,4,0.27,1.08,0,friday_short_day|dated_supply_outbreak_response|flu_2024_25
2025-03-14,Arkansas,local government clinic,Azithromycin 250 mg tablet,antibiotic,5,0.23,1.15,0,friday_short_day|dated_supply_outbreak_response|flu_2024_25
2025-03-14,Arkansas,local government clinic,Doxycycline 100 mg capsule,antibiotic,1,0.22,0.22,0,friday_short_day|dated_supply_outbreak_response|flu_2024_25
2025-03-14,Arkansas,local government clinic,Cephalexin 500 mg capsule,antibiotic,6,0.18,1.08,0,friday_short_day|dated_supply_outbreak_response|flu_2024_25
2025-03-14,Arkansas,local government clinic,Oseltamivir 75 mg capsule,antiviral,0,0.39,0.0,0,friday_short_day|dated_supply_outbreak_response|flu_2024_25|covid_waves
2025-03-14,Arkansas,local government clinic,Nirmatrelvir/ritonavir 300/100 mg pack,COVID antiviral,0,10.88,0.0,0,friday_short_day|dated_supply_outbreak_response|covid_waves
2025-03-14,Arkansas,local government clinic,Prednisone 20 mg tablet,steroid,4,0.14,0.56,0,friday_short_day|dated_supply_outbreak_response|flu_2024_25
2025-03-14,Arkansas,local government clinic,Ibuprofen 200 mg tablet,OTC analgesic,9,0.04,0.36,0,friday_short_day|dated_supply_outbreak_response|flu_2024_25
2025-03-14,Arkansas,local government clinic,Acetaminophen 500 mg tablet,OTC analgesic,18,0.04,0.72,0,friday_short_day|dated_supply_outbreak_response|flu_2024_25
2025-03-14,Arkansas,local government clinic,Naproxen 500 mg tablet,NSAID,2,0.09,0.18,0,friday_short_day|dated_supply_outbreak_response|flu_2024_25
2025-03-14,Arkansas,local government clinic,Gabapentin 300 mg capsule,neuropathic pain,5,0.12,0.6,0,friday_short_day
2025-03-14,Arkansas,local government clinic,Sertraline 50 mg tablet,SSRI,8,0.13,1.04,0,friday_short_day
2025-03-14,Arkansas,local government clinic,Hydrochlorothiazide 25 mg tablet,diuretic,5,0.07,0.35,0,friday_short_day
2025-03-14,Arkansas,local government clinic,Insulin glargine 100 units/mL pen,insulin,1,3.84,3.84,0,friday_short_day|diabetes_demand_growth
2025-03-14,Arkansas,local government clinic,Semaglutide 0.25/0.5 mg pen,GLP-1,0,19.6,0.0,0,friday_short_day|diabetes_demand_growth
2025-03-14,Arkansas,local government clinic,Naloxone 4 mg nasal spray,opioid antagonist,0,21.7,0.0,0,friday_short_day|naloxone_otc_switch|OTC_competition_discount
2025-03-15,Arkansas,local government clinic,Lisinopril 10 mg tablet,ACE inhibitor,0,0.1,0.0,0,weekend_closed
2025-03-15,Arkansas,local government clinic,Amlodipine 5 mg tablet,antihypertensive,0,0.09,0.0,0,weekend_closed
2025-03-15,Arkansas,local government clinic,Losartan 50 mg tablet,ARB,0,0.11,0.0,0,weekend_closed
2025-03-15,Arkansas,local government clinic,Metformin 500 mg tablet,diabetes,3,0.09,0.27,0,weekend_closed
2025-03-15,Arkansas,local government clinic,Glipizide 5 mg tablet,diabetes,0,0.11,0.0,0,weekend_closed
2025-03-15,Arkansas,local government clinic,Atorvastatin 20 mg tablet,statin,0,0.1,0.0,0,weekend_closed
2025-03-15,Arkansas,local government clinic,Simvastatin 40 mg tablet,statin,0,0.1,0.0,0,weekend_closed
2025-03-15,Arkansas,local government clinic,Levothyroxine 50 mcg tablet,thyroid,0,0.11,0.0,0,weekend_closed
2025-03-15,Arkansas,local government clinic,Omeprazole 20 mg capsule,GI,0,0.12,0.0,0,weekend_closed
2025-03-15,Arkansas,local government clinic,Famotidine 20 mg tablet,GI,1,0.13,0.13,0,weekend_closed
2025-03-15,Arkansas,local government clinic,Albuterol HFA inhaler,respiratory,0,0.13,0.0,0,weekend_closed|dated_supply_outbreak_response|flu_2024_25|covid_waves
2025-03-15,Arkansas,local government clinic,Fluticasone nasal spray,allergy,0,0.14,0.0,0,weekend_closed|spring_allergy
2025-03-15,Arkansas,local government clinic,Cetirizine 10 mg tablet,allergy,1,0.12,0.12,0,weekend_closed|spring_allergy
2025-03-15,Arkansas,local government clinic,Amoxicillin 500 mg capsule,antibiotic,1,0.17,0.17,0,weekend_closed|dated_supply_outbreak_response|flu_2024_25
2025-03-15,Arkansas,local government clinic,Amoxicillin-clavulanate 875/125 mg tablet,antibiotic,1,0.26,0.26,0,weekend_closed|dated_supply_outbreak_response|flu_2024_25
2025-03-15,Arkansas,local government clinic,Azithromycin 250 mg tablet,antibiotic,1,0.23,0.23,0,weekend_closed|dated_supply_outbreak_response|flu_2024_25
2025-03-15,Arkansas,local government clinic,Doxycycline 100 mg capsule,antibiotic,0,0.23,0.0,0,weekend_closed|dated_supply_outbreak_response|flu_2024_25
2025-03-15,Arkansas,local government clinic,Cephalexin 500 mg capsule,antibiotic,0,0.18,0.0,0,weekend_closed|dated_supply_outbreak_response|flu_2024_25
2025-03-15,Arkansas,local government clinic,Oseltamivir 75 mg capsule,antiviral,0,0.38,0.0,0,weekend_closed|dated_supply_outbreak_response|flu_2024_25|covid_waves
2025-03-15,Arkansas,local government clinic,Nirmatrelvir/ritonavir 300/100 mg pack,COVID antiviral,0,10.92,0.0,0,weekend_closed|dated_supply_outbreak_response|covid_waves
2025-03-15,Arkansas,local government clinic,Prednisone 20 mg tablet,steroid,0,0.14,0.0,0,weekend_closed|dated_supply_outbreak_response|flu_2024_25
2025-03-15,Arkansas,local government clinic,Ibuprofen 200 mg tablet,OTC analgesic,1,0.04,0.04,0,weekend_closed|dated_supply_outbreak_response|flu_2024_25
2025-03-15,Arkansas,local government clinic,Acetaminophen 500 mg tablet,OTC analgesic,2,0.04,0.08,0,weekend_closed|dated_supply_outbreak_response|flu_2024_25
2025-03-15,Arkansas,local government clinic,Naproxen 500 mg tablet,NSAID,0,0.09,0.0,0,weekend_closed|dated_supply_outbreak_response|flu_2024_25
2025-03-15,Arkansas,local government clinic,Gabapentin 300 mg capsule,neuropathic pain,0,0.12,0.0,0,weekend_closed
2025-03-15,Arkansas,local government clinic,Sertraline 50 mg tablet,SSRI,0,0.13,0.0,0,weekend_closed
2025-03-15,Arkansas,local government clinic,Hydrochlorothiazide 25 mg tablet,diuretic,0,0.08,0.0,0,weekend_closed
2025-03-15,Arkansas,local government clinic,Insulin glargine 100 units/mL pen,insulin,0,3.93,0.0,0,weekend_closed|diabetes_demand_growth
2025-03-15,Arkansas,local government clinic,Semaglutide 0.25/0.5 mg pen,GLP-1,0,19.25,0.0,0,weekend_closed|diabetes_demand_growth
2025-03-15,Arkansas,local government clinic,Naloxone 4 mg nasal spray,opioid antagonist,0,22.12,0.0,0,weekend_closed|naloxone_otc_switch|OTC_competition_discount
2025-03-16,Arkansas,local government clinic,Lisinopril 10 mg tablet,ACE inhibitor,2,0.1,0.2,0,weekend_closed
2025-03-16,Arkansas,local government clinic,Amlodipine 5 mg tablet,antihypertensive,1,0.09,0.09,0,weekend_closed
2025-03-16,Arkansas,local government clinic,Losartan 50 mg tablet,ARB,0,0.11,0.0,0,weekend_closed
2025-03-16,Arkansas,local government clinic,Metformin 500 mg tablet,diabetes,0,0.09,0.0,0,weekend_closed
2025-03-16,Arkansas,local government clinic,Glipizide 5 mg tablet,diabetes,0,0.11,0.0,0,weekend_closed
2025-03-16,Arkansas,local government clinic,Atorvastatin 20 mg tablet,statin,0,0.11,0.0,0,weekend_closed
2025-03-16,Arkansas,local government clinic,Simvastatin 40 mg tablet,statin,0,0.1,0.0,0,weekend_closed
2025-03-16,Arkansas,local government clinic,Levothyroxine 50 mcg tablet,thyroid,2,0.11,0.22,0,weekend_closed
2025-03-16,Arkansas,local government clinic,Omeprazole 20 mg capsule,GI,2,0.12,0.24,0,weekend_closed
2025-03-16,Arkansas,local government clinic,Famotidine 20 mg tablet,GI,0,0.13,0.0,0,weekend_closed
2025-03-16,Arkansas,local government clinic,Albuterol HFA inhaler,respiratory,0,0.13,0.0,0,weekend_closed|dated_supply_outbreak_response|covid_waves
2025-03-16,Arkansas,local government clinic,Fluticasone nasal spray,allergy,1,0.14,0.14,0,weekend_closed|spring_allergy
2025-03-16,Arkansas,local government clinic,Cetirizine 10 mg tablet,allergy,0,0.12,0.0,0,weekend_closed|spring_allergy
2025-03-16,Arkansas,local government clinic,Amoxicillin 500 mg capsule,antibiotic,0,0.17,0.0,0,weekend_closed|dated_supply_outbreak_response
2025-03-16,Arkansas,local government clinic,Amoxicillin-clavulanate 875/125 mg tablet,antibiotic,1,0.27,0.27,0,weekend_closed|dated_supply_outbreak_response
2025-03-16,Arkansas,local government clinic,Azithromycin 250 mg tablet,antibiotic,1,0.23,0.23,0,weekend_closed|dated_supply_outbreak_response
2025-03-16,Arkansas,local government clinic,Doxycycline 100 mg capsule,antibiotic,1,0.22,0.22,0,weekend_closed|dated_supply_outbreak_response
2025-03-16,Arkansas,local government clinic,Cephalexin 500 mg capsule,antibiotic,1,0.18,0.18,0,weekend_closed|dated_supply_outbreak_response
2025-03-16,Arkansas,local government clinic,Oseltamivir 75 mg capsule,antiviral,0,0.37,0.0,0,weekend_closed|dated_supply_outbreak_response|covid_waves
2025-03-16,Arkansas,local government clinic,Nirmatrelvir/ritonavir 300/100 mg pack,COVID antiviral,0,11.05,0.0,0,weekend_closed|dated_supply_outbreak_response|covid_waves
2025-03-16,Arkansas,local government clinic,Prednisone 20 mg tablet,steroid,0,0.14,0.0,0,weekend_closed|dated_supply_outbreak_response
2025-03-16,Arkansas,local government clinic,Ibuprofen 200 mg tablet,OTC analgesic,1,0.04,0.04,0,weekend_closed|dated_supply_outbreak_response
2025-03-16,Arkansas,local government clinic,Acetaminophen 500 mg tablet,OTC analgesic,0,0.04,0.0,0,weekend_closed|dated_supply_outbreak_response
2025-03-16,Arkansas,local government clinic,Naproxen 500 mg tablet,NSAID,1,0.09,0.09,0,weekend_closed|dated_supply_outbreak_response
2025-03-16,Arkansas,local government clinic,Gabapentin 300 mg capsule,neuropathic pain,0,0.12,0.0,0,weekend_closed
2025-03-16,Arkansas,local government clinic,Sertraline 50 mg tablet,SSRI,0,0.13,0.0,0,weekend_closed
2025-03-16,Arkansas,local government clinic,Hydrochlorothiazide 25 mg tablet,diuretic,0,0.08,0.0,0,weekend_closed
2025-03-16,Arkansas,local government clinic,Insulin glargine 100 units/mL pen,insulin,0,3.79,0.0,0,weekend_closed|diabetes_demand_growth
2025-03-16,Arkansas,local government clinic,Semaglutide 0.25/0.5 mg pen,GLP-1,0,19.38,0.0,0,weekend_closed|diabetes_demand_growth
2025-03-16,Arkansas,local government clinic,Naloxone 4 mg nasal spray,opioid antagonist,0,22.17,0.0,0,weekend_closed|naloxone_otc_switch|OTC_competition_discount
2025-03-17,Arkansas,local government clinic,Lisinopril 10 mg tablet,ACE inhibitor,4,0.1,0.4,0,monday_catchup
2025-03-17,Arkansas,local government clinic,Amlodipine 5 mg tablet,antihypertensive,11,0.08,0.88,0,monday_catchup
2025-03-17,Arkansas,local government clinic,Losartan 50 mg tablet,ARB,8,0.11,0.88,0,monday_catchup
2025-03-17,Arkansas,local government clinic,Metformin 500 mg tablet,diabetes,12,0.09,1.08,0,monday_catchup
2025-03-17,Arkansas,local government clinic,Glipizide 5 mg tablet,diabetes,4,0.11,0.44,0,monday_catchup
2025-03-17,Arkansas,local government clinic,Atorvastatin 20 mg tablet,statin,8,0.1,0.8,0,monday_catchup
2025-03-17,Arkansas,local government clinic,Simvastatin 40 mg tablet,statin,1,0.1,0.1,0,monday_catchup
2025-03-17,Arkansas,local government clinic,Levothyroxine 50 mcg tablet,thyroid,4,0.11,0.44,0,monday_catchup
2025-03-17,Arkansas,local government clinic,Omeprazole 20 mg capsule,GI,10,0.12,1.2,0,monday_catchup
2025-03-17,Arkansas,local government clinic,Famotidine 20 mg tablet,GI,6,0.13,0.78,0,monday_catchup
2025-03-17,Arkansas,local government clinic,Albuterol HFA inhaler,respiratory,9,0.13,1.17,0,monday_catchup|dated_supply_outbreak_response|covid_waves
2025-03-17,Arkansas,local government clinic,Fluticasone nasal spray,allergy,2,0.14,0.28,0,monday_catchup|spring_allergy
2025-03-17,Arkansas,local government clinic,Cetirizine 10 mg tablet,allergy,12,0.12,1.44,0,monday_catchup|spring_allergy
2025-03-17,Arkansas,local government clinic,Amoxicillin 500 mg capsule,antibiotic,6,0.17,1.02,0,monday_catchup|dated_supply_outbreak_response
2025-03-17,Arkansas,local government clinic,Amoxicillin-clavulanate 875/125 mg tablet,antibiotic,4,0.26,1.04,0,monday_catchup|dated_supply_outbreak_response
2025-03-17,Arkansas,local government clinic,Azithromycin 250 mg tablet,antibiotic,7,0.23,1.61,0,monday_catchup|dated_supply_outbreak_response
2025-03-17,Arkansas,local government clinic,Doxycycline 100 mg capsule,antibiotic,6,0.22,1.32,0,monday_catchup|dated_supply_outbreak_response
2025-03-17,Arkansas,local government clinic,Cephalexin 500 mg capsule,antibiotic,1,0.18,0.18,0,monday_catchup|dated_supply_outbreak_response
2025-03-17,Arkansas,local government clinic,Oseltamivir 75 mg capsule,antiviral,0,0.39,0.0,0,monday_catchup|dated_supply_outbreak_response|covid_waves
2025-03-17,Arkansas,local government clinic,Nirmatrelvir/ritonavir 300/100 mg pack,COVID antiviral,0,10.51,0.0,0,monday_catchup|dated_supply_outbreak_response|covid_waves
2025-03-17,Arkansas,local government clinic,Prednisone 20 mg tablet,steroid,6,0.14,0.84,0,monday_catchup|dated_supply_outbreak_response
2025-03-17,Arkansas,local government clinic,Ibuprofen 200 mg tablet,OTC analgesic,11,0.04,0.44,0,monday_catchup|dated_supply_outbreak_response
2025-03-17,Arkansas,local government clinic,Acetaminophen 500 mg tablet,OTC analgesic,18,0.04,0.72,0,monday_catchup|dated_supply_outbreak_response
2025-03-17,Arkansas,local government clinic,Naproxen 500 mg tablet,NSAID,10,0.09,0.9,0,monday_catchup|dated_supply_outbreak_response
2025-03-17,Arkansas,local government clinic,Gabapentin 300 mg capsule,neuropathic pain,6,0.12,0.72,0,monday_catchup
2025-03-17,Arkansas,local government clinic,Sertraline 50 mg tablet,SSRI,9,0.13,1.17,0,monday_catchup
2025-03-17,Arkansas,local government clinic,Hydrochlorothiazide 25 mg tablet,diuretic,4,0.08,0.32,0,monday_catchup
2025-03-17,Arkansas,local government clinic,Insulin glargine 100 units/mL pen,insulin,1,3.84,3.84,0,monday_catchup|diabetes_demand_growth
2025-03-17,Arkansas,local government clinic,Semaglutide 0.25/0.5 mg pen,GLP-1,0,19.44,0.0,0,monday_catchup|diabetes_demand_growth
2025-03-17,Arkansas,local government clinic,Naloxone 4 mg nasal spray,opioid antagonist,0,22.06,0.0,0,monday_catchup|naloxone_otc_switch|OTC_competition_discount
2025-03-18,Arkansas,local government clinic,Lisinopril 10 mg tablet,ACE inhibitor,13,0.1,1.3,0,
2025-03-18,Arkansas,local government clinic,Amlodipine 5 mg tablet,antihypertensive,5,0.09,0.45,0,
2025-03-18,Arkansas,local government clinic,Losartan 50 mg tablet,ARB,5,0.1,0.5,0,
2025-03-18,Arkansas,local government clinic,Metformin 500 mg tablet,diabetes,9,0.09,0.81,0,
2025-03-18,Arkansas,local government clinic,Glipizide 5 mg tablet,diabetes,2,0.11,0.22,0,
2025-03-18,Arkansas,local government clinic,Atorvastatin 20 mg tablet,statin,8,0.11,0.88,0,
2025-03-18,Arkansas,local government clinic,Simvastatin 40 mg tablet,statin,7,0.1,0.7,0,
2025-03-18,Arkansas,local government clinic,Levothyroxine 50 mcg tablet,thyroid,8,0.11,0.88,0,
2025-03-18,Arkansas,local government clinic,Omeprazole 20 mg capsule,GI,5,0.12,0.6,0,
2025-03-18,Arkansas,local government clinic,Famotidine 20 mg tablet,GI,2,0.13,0.26,0,
2025-03-18,Arkansas,local government clinic,Albuterol HFA inhaler,respiratory,4,0.12,0.48,0,dated_supply_outbreak_response|covid_waves
2025-03-18,Arkansas,local government clinic,Fluticasone nasal spray,allergy,2,0.14,0.28,0,spring_allergy
2025-03-18,Arkansas,local government clinic,Cetirizine 10 mg tablet,allergy,4,0.12,0.48,0,spring_allergy
2025-03-18,Arkansas,local government clinic,Amoxicillin 500 mg capsule,antibiotic,9,0.17,1.53,0,dated_supply_outbreak_response
2025-03-18,Arkansas,local government clinic,Amoxicillin-clavulanate 875/125 mg tablet,antibiotic,1,0.26,0.26,0,dated_supply_outbreak_response
2025-03-18,Arkansas,local government clinic,Azithromycin 250 mg tablet,antibiotic,4,0.24,0.96,0,dated_supply_outbreak_response
2025-03-18,Arkansas,local government clinic,Doxycycline 100 mg capsule,antibiotic,6,0.22,1.32,0,dated_supply_outbreak_response
2025-03-18,Arkansas,local government clinic,Cephalexin 500 mg capsule,antibiotic,3,0.18,0.54,0,dated_supply_outbreak_response
2025-03-18,Arkansas,local government clinic,Oseltamivir 75 mg capsule,antiviral,0,0.37,0.0,0,dated_supply_outbreak_response|covid_waves
2025-03-18,Arkansas,local government clinic,Nirmatrelvir/ritonavir 300/100 mg pack,COVID antiviral,1,10.78,10.78,0,dated_supply_outbreak_response|covid_waves
2025-03-18,Arkansas,local government clinic,Prednisone 20 mg tablet,steroid,2,0.14,0.28,0,dated_supply_outbreak_response
2025-03-18,Arkansas,local government clinic,Ibuprofen 200 mg tablet,OTC analgesic,11,0.04,0.44,0,dated_supply_outbreak_response
2025-03-18,Arkansas,local government clinic,Acetaminophen 500 mg tablet,OTC analgesic,12,0.04,0.48,0,dated_supply_outbreak_response
2025-03-18,Arkansas,local government clinic,Naproxen 500 mg tablet,NSAID,1,0.1,0.1,0,dated_supply_outbreak_response
2025-03-18,Arkansas,local government clinic,Gabapentin 300 mg capsule,neuropathic pain,2,0.12,0.24,0,
2025-03-18,Arkansas,local government clinic,Sertraline 50 mg tablet,SSRI,10,0.12,1.2,0,
2025-03-18,Arkansas,local government clinic,Hydrochlorothiazide 25 mg tablet,diuretic,2,0.07,0.14,0,
2025-03-18,Arkansas,local government clinic,Insulin glargine 100 units/mL pen,insulin,1,3.83,3.83,0,diabetes_demand_growth
2025-03-18,Arkansas,local government clinic,Semaglutide 0.25/0.5 mg pen,GLP-1,1,19.12,19.12,0,diabetes_demand_growth
2025-03-18,Arkansas,local government clinic,Naloxone 4 mg nasal spray,opioid antagonist,1,21.97,21.97,0,naloxone_otc_switch|OTC_competition_discount
2025-03-19,Arkansas,local government clinic,Lisinopril 10 mg tablet,ACE inhibitor,12,0.1,1.2,0,
2025-03-19,Arkansas,local government clinic,Amlodipine 5 mg tablet,antihypertensive,11,0.09,0.99,0,
2025-03-19,Arkansas,local government clinic,Losartan 50 mg tablet,ARB,6,0.11,0.66,0,
2025-03-19,Arkansas,local government clinic,Metformin 500 mg tablet,diabetes,6,0.09,0.54,0,
2025-03-19,Arkansas,local government clinic,Glipizide 5 mg tablet,diabetes,3,0.11,0.33,0,
2025-03-19,Arkansas,local government clinic,Atorvastatin 20 mg tablet,statin,4,0.11,0.44,0,
2025-03-19,Arkansas,local government clinic,Simvastatin 40 mg tablet,statin,3,0.1,0.3,0,
2025-03-19,Arkansas,local government clinic,Levothyroxine 50 mcg tablet,thyroid,4,0.11,0.44,0,
2025-03-19,Arkansas,local government clinic,Omeprazole 20 mg capsule,GI,8,0.12,0.96,0,
2025-03-19,Arkansas,local government clinic,Famotidine 20 mg tablet,GI,8,0.13,1.04,0,
2025-03-19,Arkansas,local government clinic,Albuterol HFA inhaler,respiratory,2,0.13,0.26,0,dated_supply_outbreak_response|covid_waves
2025-03-19,Arkansas,local government clinic,Fluticasone nasal spray,allergy,5,0.14,0.7,0,spring_allergy
2025-03-19,Arkansas,local government clinic,Cetirizine 10 mg tablet,allergy,9,0.12,1.08,1,spring_allergy|clinic_inventory_cap
